Financial Year,Coin,Sale Reference,Lot Reference,Quantity Sold,Unit Cost (ZAR),Total Cost (ZAR),Selling Price (ZAR),Proceeds (ZAR),Profit/Loss (ZAR),Fee Reference,Fee Amount (ZAR)
FY2022,ETH,5e3e85c9,in_buy_9bb528506c18c4,0.00927495,33499.9453283035372588,310.71031792274889289850706,70142.8728673637864612,650.57163870115575123830694,339.86132077840685833979988,,0
FY2022,ETH,5f1007f5,in_buy_a0864f09654740,0.00036634,25715,9.4204331,26060,9.5468204,0.1263873,,0
FY2022,ETH,5f1007f5,in_buy_b729ab8ed927a2,0.09963366,24601,2451.08766966,26060,2596.4531796,145.36550994,,0
FY2022,XBT,60077e30,in_buy_6eaca76aa01521,0.000315,680994.550408719346049,214.513283378746594005435,886984.126984126984127,279.400000000000000000005,64.88671662125340599457,,0
FY2022,XRP,605b40be,in_buy_1df4d5f9090f41,107,11.6,1241.2,16.2,1733.4,492.2,,0
FY2022,XBT,60d1640b,in_buy_ca59b51839b722,0.00381546,786000,2998.95156,892000,3403.39032,404.43876,,0
FY2022,XBT,60d1640b,in_buy_e2c142f86cd2cc,0.00018454,781000,144.12574,892000,164.60968,20.48394,,0
FY2022,XBT,61ca0ee6,in_buy_fe21249bab46b7,0.00015246,840520,128.1456792,879663.3333333333333333,134.113471799999999999994918,5.967792599999999999994918,,0
FY2022,XBT,61ca0ee6,in_buy_d15dc6135a840e,0.00284754,671000,1910.69934,879663.3333333333333333,2504.876528199999999999905082,594.177188199999999999905082,,0
FY2022,XRP,61f34c81,in_buy_7e0cf178b51ec7,0.371,8.2,3.0422,8.25,3.06075,0.01855,,0
FY2022,XRP,61f34c81,in_buy_3e260e0bfd6204,182.629,8.01,1462.85829,8.25,1506.68925,43.83096,,0
FY2022,XRP,621daec4,in_buy_8acf86d254dfc2,72.204,23.04,1663.58016,24.59,1775.49636,111.9162,,0
FY2022,XRP,621daec4,in_buy_276f57b1a5b79a,21,23.04,483.84,24.59,516.39,32.55,,0
FY2022,XRP,621daec4,in_buy_c9d3e071c2a8e4,6.796,23.04,156.57984,24.59,167.11364,10.5338,,0
FY2022,XRP,6231b46b,in_buy_0b3694a033d5d8,1.229,22.51,27.66479,9.32,11.45428,-16.21051,,0
FY2022,XRP,6231b46b,in_buy_b08b5343affdd1,200,22.01,4402,9.32,1864,-2538,,0
FY2022,XRP,6231b46b,in_buy_92fd5b511a7647,48.771,21.34,1040.77314,9.32,454.54572,-586.22742,,0
FY2022,XRP,6405926b,in_buy_5788cfbeb91e76,47.346,17.51,829.02846,24.49,1159.50354,330.47508,,0
FY2022,XRP,6405926b,in_buy_4cdc76c37a54af,85.654,18.51,1585.45554,24.49,2097.66646,512.21092,,0
FY2022,XRP,6405926b,in_buy_fec74c2a6c4020,17,17.51,297.67,24.49,416.33,118.66,,0
FY2022,XRP,64319ff4,in_buy_8bd37ed89dd951,6,16.6,99.6,14.78,88.68,-10.92,,0
FY2022,XRP,64ed2ae2,in_buy_a5be0c4201f498,69,13.61,939.09,12.1,834.9,-104.19,,0
FY2022,XRP,64ed2ae2,in_buy_65d9e6646895fe,6.779,13.61,92.26219,12.1,82.0259,-10.23629,,0
FY2022,XRP,64ed2ae2,in_buy_4106f16b74c712,124.221,12.7,1577.6067,12.1,1503.0741,-74.5326,,0
FY2022,XRP,6541d3c0,in_buy_fc44450f388f87,98.264,22.43,2204.06152,15.2,1493.6128,-710.44872,,0
FY2022,XRP,6541d3c0,in_buy_1df43896c02774,186.736,22.69,4237.03984,15.2,2838.3872,-1398.65264,,0
FY2022,LTC,657cf49d,in_buy_732cf929cfcd4e,0.18660243,3235,603.65886105,2867.9972231863936133,535.175251079833391178260319,-68.483609970166608821739681,,0
FY2022,LTC,657cf49d,in_buy_6e5d886375e224,0.10149757,3005,305.00019785,2867.9972231863936133,291.094748920166608813469681,-13.905448929833391186530319,,0
FY2022,XRP,66a5b540,in_buy_fc44450f388f87,101.736,22.43,2281.93848,15.49,1575.89064,-706.04784,,0
FY2022,XRP,66a5b540,in_buy_2a57570bab843c,98.264,22.34,2195.21776,15.49,1522.10936,-673.1084,,0
FY2022,ETH,66b23c8f,in_buy_39850e32e9bf2f,0.00003034,30050,0.911717,37199.9052630495000566,1.128645125680921831717244,0.216928125680921831717244,,0
FY2022,ETH,66b23c8f,in_buy_73ce1ba2954aee,0.09708066,30600,2970.668196,37199.9052630495000566,3611.391354874319078164765356,640.723158874319078164765356,,0
FY2022,LTC,67334a70,in_buy_bf9a3392695065,0.41634935,4161,1732.42964535,2098.9896818572656922,873.91298969797936372477007,-858.51665565202063627522993,,0
FY2022,LTC,67334a70,in_buy_585c178cba258e,0.04885065,3960,193.448574,2098.9896818572656922,102.53701030202063628666993,-90.91156369797936371333007,,0
FY2022,XBT,674b36b0,in_buy_54186c6ac09d90,0.00081546,830540,677.2721484,855000,697.2183,19.9461516,,0
FY2022,XBT,674b36b0,in_buy_2b0ae5360573de,0.00918454,831000,7632.35274,855000,7852.7817,220.42896,,0
FY2022,XBT,6826ac45,in_buy_158a45326075df,0.002,875000,1750,867000,1734,-16,,0
FY2022,LTC,682c357e,in_buy_e74ad06fcb34d5,0.0698,2905,202.769,3115.9025787965616046,217.49000000000000000108,14.72100000000000000108,,0
FY2022,ETH,69178f0e,in_buy_46f9ec1fc3e4be,0.03554295,35574.9774378948368404,1264.43964432622429107649518,57103,2029.60907385,765.16942952377570892350482,,0
FY2022,ETH,69178f0e,in_buy_8cf8e67404b749,0.01445705,39200,566.71636,57103,825.54092615,258.82456615,,0
FY2022,XBT,69718770,in_buy_be08ff78ae1603,0.00020254,851000,172.36154,877554.9450549450549451,177.739978571428571428580554,5.378438571428571428580554,,0
FY2022,XBT,69718770,in_buy_8bcfa1333798b6,0.00016146,842000,135.94932,877554.9450549450549451,141.690021428571428571435846,5.740701428571428571435846,,0
FY2022,ETH,6a5a7ef0,in_buy_aaeaa99030f138,0.05,23970,1198.5,28700,1435,236.5,,0
FY2022,LTC,6ad4a4f8,in_buy_8370babce458c4,0.3543,4005,1418.9715,3681.9926615862263618,1304.52999999999999998574,-114.44150000000000001426,,0
FY2022,LTC,6bb24ef0,in_buy_5871369e897e83,0.39800243,3005,1195.99730215,2794.9967790423019111,1112.415509901009233411443973,-83.581792248990766588556027,,0
FY2022,LTC,6bb24ef0,in_buy_91f63775985c17,0.53339757,2974,1586.32437318,2794.9967790423019111,1490.844490098990766587096027,-95.479883081009233412903973,,0
FY2022,ETH,6bd93997,in_buy_0f7e93bb168f24,0.03,57567,1727.01,34049,1021.47,-705.54,,0
FY2022,ETH,6bd93997,in_buy_78a958b3311098,0.0157366,58742,924.3993572,34049,535.8154934,-388.5838638,,0
FY2022,ETH,6bd93997,in_buy_4876983437d3fe,0.0242634,56415,1368.819711,34049,826.1445066,-542.6752044,,0
FY2022,LTC,6c067a6e,in_buy_d6b1e2115ff8f0,0.10611743,3439.9862353750860289,365.042498533379215415773727,3095,328.43344585,-36.609052683379215415773727,,0
FY2022,LTC,6c067a6e,in_buy_dbc26626254e90,0.10028257,3374.9831195138419986,338.451980931465226193544402,3095,310.37455415,-28.077426781465226193544402,,0
FY2022,LTC,6c067a6e,in_buy_28229a42d5aab5,0.2936,3404.9727520435967302,999.69999999999999998672,3095,908.692,-91.00799999999999998672,,0
FY2022,XBT,6c62c792,in_buy_ca92731629549e,0.00120254,851000,1023.36154,825000,992.0955,-31.26604,,0
FY2022,XBT,6c62c792,in_buy_c38bc4f8b6b99c,0.00379746,857000,3254.42322,825000,3132.9045,-121.51872,,0
FY2022,XRP,6c716a79,in_buy_ff3f4af41e774e,6,15.05,90.3,20.75,124.5,34.2,,0
FY2022,XRP,6caa678d,in_buy_4ed0d7933b3b74,100,6.51,651,7.59,759,108,,0
FY2022,LTC,6ccba0e6,in_buy_669b8127932c71,0.1799,3279.9888827126181212,590.07000000000000000388,3144.993581514762516,565.7843453145057766284,-24.28565468549422337548,,0
FY2022,LTC,6ccba0e6,in_buy_dbc26626254e90,0.19591743,3374.9831195138419986,661.218019068534773791775598,3144.993581514762516,616.15905985686777919505388,-45.058959211666994596721718,,0
FY2022,LTC,6ccba0e6,in_buy_a3660545cf3bb6,0.09158257,3278.96,300.2955837272,3144.993581514762516,288.02659482862644415494612,-12.26898889857355584505388,,0
FY2022,ETH,6ce76f60,in_buy_a85bb52463b64b,0.05,25425,1271.25,25967,1298.35,27.1,,0
FY2022,XBT,6d9f7858,in_buy_28a005ab648117,0.00268312,838000,2248.45456,851000,2283.33512,34.88056,,0
FY2022,XBT,6d9f7858,in_buy_158a45326075df,0.00031688,875000,277.27,851000,269.66488,-7.60512,,0
FY2022,LTC,6f4856dd,in_buy_2006fa923efff2,0.1743,3883.9938857953925101,676.98013429413691451043,4014.9741824440619621,699.80999999999999999403,22.8298657058630854836,,0
FY2022,ETH,6f4960bb,in_buy_3e095b6cb0f2e1,0.0045096,40500,182.6388,48720,219.707712,37.068912,,0
FY2022,ETH,6f4960bb,in_buy_60ff119d59f6bb,0.0158,43456.9620253164556962,686.61999999999999999996,48720,769.776,83.15600000000000000004,,0
FY2022,ETH,6f4960bb,in_buy_383119641a7fe2,0.000482,43443.983402489626556,20.939999999999999999992,48720,23.48304,2.543040000000000000008,,0
FY2022,ETH,6f4960bb,in_buy_3ec89898b012a1,0.0292084,43456.905746767605817,1269.3066858138869377452628,48720,1423.033248,153.7265621861130622547372,,0
FY2022,LTC,6f4be402,in_buy_57f8cc8c66741d,0.29551743,2894.9825986078886311,855.517817435324825988890073,3281,969.59268783,114.074870394675174011109927,,0
FY2022,LTC,6f4be402,in_buy_20aec18dd5603c,0.10448257,2841.9394688079061149,296.933139485484867203467293,3281,342.80731217,45.874172684515132796532707,,0
FY2022,LTC,6f58f215,in_buy_d1cce4b78d9b8d,0.00211743,2567.9763739085772984,5.437510213405238828951112,3062.9680054458815521,6.485620343771272974863103,1.048110130366034145911991,,0
FY2022,LTC,6f58f215,in_buy_64ef5806aa3076,0.14478257,2515.9788626069451434,364.269885793910417710470538,3062.9680054458815521,443.464379656228727028626897,79.194493862318309318156359,,0
FY2022,LTC,7021c0ba,in_buy_7f50b8860ca17b,0.0395,4504.810126582278481,177.9399999999999999995,4404.9901978256995188,173.9971128141151309926,-3.9428871858848690069,,0
FY2022,LTC,7021c0ba,in_buy_02dec8ed7e7aa5,0.23245055,4541,1055.55794755,4404.9901978256995188,1023.94239422919265727979534,-31.61555332080734272020466,,0
FY2022,LTC,7021c0ba,in_buy_fa863d43e03ade,0.28914945,4504.9956178790534619,1302.617005162138475028980955,4404.9901978256995188,1273.70049295669221172628466,-28.916512205446263302696295,,0
FY2022,XBT,703e6bcc,in_buy_ca92731629549e,0.003,851000,2553,826000,2478,-75,,0
FY2022,XRP,70455a08,in_buy_44f7bad35f9e46,16.958,9.52,161.44016,19.03,322.71074,161.27058,,0
FY2022,XRP,70455a08,in_buy_9995873b9d020c,188,8.54,1605.52,19.03,3577.64,1972.12,,0
FY2022,XRP,70455a08,in_buy_a9ec01149a8283,95.042,8.54,811.65868,19.03,1808.64926,996.99058,,0
FY2022,XRP,704c56d0,in_buy_113a1c75f0d6cb,1,23.75,23.75,23.91,23.91,0.16,,0
FY2022,XBT,705f83ef,in_buy_50411d201fe1f6,0.005,860000,4300,857000,4285,-15,,0
FY2022,ETH,70760f89,in_buy_9bb528506c18c4,0.00823,33499.9453283035372588,275.704550051938111639924,73648.8456865127582017,606.129999999999999999991,330.425449948061888360067,,0
FY2022,XBT,7195b463,in_buy_3df4cde1b2c73e,0.00120254,852000,1024.56408,884000,1063.04536,38.48128,,0
FY2022,XBT,7195b463,in_buy_be08ff78ae1603,0.00579746,851000,4933.63846,884000,5124.95464,191.31618,,0
FY2022,XRP,729208a6,in_buy_5c3c8e458230d3,14.964,24.33,364.07412,17.07,255.43548,-108.63864,,0
FY2022,XRP,729208a6,in_buy_977b80aab29674,100.036,13.44,1344.48384,17.07,1707.61452,363.13068,,0
FY2022,XRP,72e413ce,in_buy_e12dec9028b69d,47,20.31,954.57,16.72,785.84,-168.73,,0
FY2022,XRP,72e499b4,in_buy_bd2c9586e9c676,150,18.5,2775,23.84,3576,801,,0
FY2022,XRP,734b31b1,in_buy_977b80aab29674,5,13.44,67.2,17.07,85.35,18.15,,0
FY2022,ETH,7363f3a7,in_buy_01d4440b6af595,0.02989866,33300.8092177561690366,995.649572526557660927830956,41198,1231.76499468,236.115422153442339072169044,,0
FY2022,ETH,7363f3a7,in_buy_ba865dbed39f22,0.02010134,33001,663.36432134,41198,828.13500532,164.77068398,,0
FY2022,ETH,7378b8ca,in_buy_8ecdcca19afe60,0.080293,25280,2029.80704,27998.9538315917950506,2248.1199999999999999978258,218.3129599999999999978258,,0
FY2022,LTC,7422126e,in_buy_f4a2f4d030c67c,0.39850243,3149,1254.88415207,2957,1178.37168551,-76.51246656,,0
FY2022,LTC,7422126e,in_buy_e8ee929fe93fbf,0.10149757,3283,333.21652231,2957,300.12831449,-33.08820782,,0
FY2022,XBT,742a613b,in_buy_4f88024dfd57aa,0.005,786000,3930,598000,2990,-940,,0
FY2022,XRP,7588d508,in_buy_20b27ce2674720,299.471,7.01,2099.29171,8.1,2425.7151,326.42339,,0
FY2022,XRP,7588d508,in_buy_dc4bf8733aa2fc,0.529,6.3,3.3327,8.1,4.2849,0.9522,,0
FY2022,XRP,75ac9f92,in_buy_1d5867ae8c9558,21,18.85,395.85,23.88,501.48,105.63,,0
FY2022,LTC,76fde957,in_buy_403e2698e5a257,0.08759757,2870.9688952449052556,251.489898769038255270788892,2946.9284994964753273,258.143775519637462236434661,6.653876750599206965645769,,0
FY2022,LTC,76fde957,in_buy_6a4f16fa0d01f2,0.01170243,2902,33.96045186,2946.9284994964753273,34.486224480362537764455339,0.525772620362537764455339,,0
FY2022,XRP,77324be6,in_buy_b6095a1e0ef400,100,6.9,690,7.46,746,56,,0
FY2022,XRP,77752edf,in_buy_32c69e663d3a68,103,20.06,2066.18,9.45,973.35,-1092.83,,0
FY2022,XRP,77752edf,in_buy_30d21aa26229fb,70.771,20.79,1471.32909,9.45,668.78595,-802.54314,,0
FY2022,XRP,77752edf,in_buy_2c6cd0e1ddea79,95,20.06,1905.7,9.45,897.75,-1007.95,,0
FY2022,XRP,77752edf,in_buy_92fd5b511a7647,151.229,21.34,3227.22686,9.45,1429.11405,-1798.11281,,0
FY2022,XRP,77752edf,in_buy_a67b68732864a3,47,20.69,972.43,9.45,444.15,-528.28,,0
FY2022,XRP,77752edf,in_buy_e18e10d1c76283,153,20.69,3165.57,9.45,1445.85,-1719.72,,0
FY2022,ETH,77924b7b,in_buy_aeb74d96ec7ebb,0.02125734,28659.8263162420108337,609.231672345303946575644358,26949.8370737528110514,572.881849621368580475367276,-36.349822723935366100277082,,0
FY2022,ETH,77924b7b,in_buy_b523faea03d624,0.00053166,28949.9739447628973424,15.391543147472642001060384,26949.8370737528110514,14.328150378631419523587324,-1.06339276884122247747306,,0
FY2022,ETH,77ddbe24,in_buy_a85bb52463b64b,0.00228266,25425,58.0366305,26056,59.47698896,1.44035846,,0
FY2022,ETH,77ddbe24,in_buy_b410710877d7e1,0.00021734,24950,5.422633,26056,5.66301104,0.24037804,,0
FY2022,ETH,77fb68a8,in_buy_8650cf0c5ec7a8,0.06022966,31500,1897.23429,46344,2791.28336304,894.04907304,,0
FY2022,ETH,77fb68a8,in_buy_2e9bcba94d247d,0.03977034,39962,1589.30232708,46344,1843.11663696,253.81430988,,0
FY2022,ETH,78eeb2b6,in_buy_e731d618d164d1,0.05985866,26437,1582.48339442,27200,1628.155552,45.67215758,,0
FY2022,ETH,78eeb2b6,in_buy_38f5f8b44b2ee9,0.04014134,26172,1050.57915048,27200,1091.844448,41.26529752,,0
FY2022,XRP,79001c24,in_buy_fca81dd448653b,2,7.05,14.1,7.44,14.88,0.78,,0
FY2022,ETH,790a37da,in_buy_2ef8cc437cb020,0.0017044,48868.3210734782960149,83.29116643763640772779556,35880,61.153872,-22.13729443763640772779556,,0
FY2022,ETH,790a37da,in_buy_fa7173e49cd3b8,0.0106666,49867,531.9113422,35880,382.717608,-149.1937342,,0
FY2022,ETH,790a37da,in_buy_5e22a97412065a,0.037629,48868.9574530282494884,1838.8899999999999999990036,35880,1350.12852,-488.7614799999999999990036,,0
FY2022,ETH,79182a75,in_buy_8441139db97ccd,0.002717,43456.0176665439823335,118.0700000000000000001195,52900,143.7293,25.6592999999999999998805,,0
FY2022,ETH,79182a75,in_buy_45be6fba7e769a,0.0455404,42000,1912.6968,52900,2409.08716,496.39036,,0
FY2022,ETH,79182a75,in_buy_544eb2ee85c23e,0.0017426,43456.2211981566820276,75.72681105990783410129576,52900,92.18354,16.45672894009216589870424,,0
FY2022,LTC,793aaabd,in_buy_9b70413771fd41,0.49974943,3380,1689.1530734,3560,1779.1079708,89.9548974,,0
FY2022,LTC,793aaabd,in_buy_9c931ed072b190,0.2538,3939.9921197793538219,999.96999999999999999822,3560,903.528,-96.44199999999999999822,,0
FY2022,LTC,793aaabd,in_buy_8370babce458c4,0.24645057,4005,987.03453285,3560,877.3640292,-109.67050365,,0
FY2022,ETH,79aedaf9,in_buy_04bbdf5fff501e,0.0245096,46599.9404789875162508,1142.14590116379242830060768,39950,979.15852,-162.98738116379242830060768,,0
FY2022,ETH,79aedaf9,in_buy_316d917c6d97aa,0.0254904,44952.9021929334673666,1145.86745805875125656158064,39950,1018.34148,-127.52597805875125656158064,,0
FY2022,LTC,7a1db56a,in_buy_023d0685d0cc85,0.3236,3089.9876390605686032,999.91999999999999999552,3239,1048.1404,48.22040000000000000448,,0
FY2022,LTC,7a1db56a,in_buy_57f8cc8c66741d,0.04928257,2894.9825986078886311,142.672182564675174014389927,3239,159.62624423,16.954061665324825985610073,,0
FY2022,LTC,7a1db56a,in_buy_48a78a54157063,0.02711743,3154.9700220889870622,85.554678726096560430114146,3239,87.83335577,2.278677043903439569885854,,0
FY2022,XRP,7a895bb8,in_buy_0669e6b7e7a200,38.021,15.2,577.9192,14.76,561.18996,-16.72924,,0
FY2022,XRP,7a895bb8,in_buy_c3f0b207118871,96.979,15.11,1465.35269,14.76,1431.41004,-33.94265,,0
FY2022,XBT,7a8e20b3,in_buy_fa59961bce5cd0,0.0005,844000,422,886700,443.35,21.35,,0
FY2022,XRP,7b926e2d,in_buy_79eb1589bab221,159,8.8,1399.2,14.99,2383.41,984.21,,0
FY2022,XRP,7b926e2d,in_buy_04332a62be2c6b,129.658,8.8,1140.9904,14.99,1943.57342,802.58302,,0
FY2022,XRP,7b926e2d,in_buy_493ce9176ef828,11.342,8.81,99.92302,14.99,170.01658,70.09356,,0
FY2022,ETH,7c89d57f,in_buy_9835bd0ca97b51,0.05,25570,1278.5,29900,1495,216.5,,0
FY2022,XBT,7d46b859,in_buy_4f88024dfd57aa,0.00115912,786000,911.06832,628000,727.92736,-183.14096,,0
FY2022,XBT,7d46b859,in_buy_e3cd378eb72828,0.00084088,740000,622.2512,628000,528.07264,-94.17856,,0
FY2022,XBT,7d46b859,in_buy_0cf272fbf52a00,0.002,755000,1510,628000,1256,-254,,0
FY2022,ETH,7dc9fd52,in_buy_ba865dbed39f22,0.05,33001,1650.05,43706,2185.3,535.25,,0
FY2022,XRP,7e1345da,in_buy_bbf8c2740d32cb,139.958,9,1259.622,16.98,2376.48684,1116.86484,,0
FY2022,XRP,7e1345da,in_buy_63f3f4ad42fb12,26.042,8.7,226.5654,16.98,442.19316,215.62776,,0
FY2022,XRP,7e1345da,in_buy_a5e9eb64f8a29b,34,9,306,16.98,577.32,271.32,,0
FY2022,XRP,7e165702,in_buy_6f956bb3c26937,66.779,11.53,769.96187,19.31,1289.50249,519.54062,,0
FY2022,XRP,7e165702,in_buy_a536be04ddf016,100,11.35,1135,19.31,1931,796,,0
FY2022,XRP,7e165702,in_buy_4eac6b3361c487,100,11.01,1101,19.31,1931,830,,0
FY2022,XRP,7e165702,in_buy_10f8657ca1eb68,33.221,10.81,359.11901,19.31,641.49751,282.3785,,0
FY2022,ETH,7e231b7a,in_buy_4d029e6dda85ae,0.00758,25908.970976253298153,196.38999999999999999974,27395,207.6541,11.26410000000000000026,,0
FY2022,ETH,7e231b7a,in_buy_38f5f8b44b2ee9,0.15985866,26172,4183.82084952,27395,4379.3279907,195.50714118,,0
FY2022,ETH,7e231b7a,in_buy_108059d0390f2a,0.03256134,25909.976195628651807,843.66354429777104522934138,27395,892.0179093,48.35436500222895477065862,,0
FY2022,ETH,7f0288a7,in_buy_45be6fba7e769a,0.00190205,42000,79.8861,55439.8235664776307498,105.44931641461877756765709,25.56321641461877756765709,,0
FY2022,ETH,7f0288a7,in_buy_7120b61f417f22,0.01396795,40100,560.114795,55439.8235664776307498,774.38068358538122243166891,214.26588858538122243166891,,0
FY2022,XRP,7f7b502f,in_buy_4d0676bf1376f7,178.958,9,1610.622,18.4,3292.8272,1682.2052,,0
FY2022,XRP,7f7b502f,in_buy_bbf8c2740d32cb,121.042,9,1089.378,18.4,2227.1728,1137.7948,,0
FY2022,LTC,7fd3e8d5,in_buy_732cf929cfcd4e,0.2119,3235,685.4965,2867.9565832940066069,607.72000000000000000211,-77.77649999999999999789,,0
FY2022,XBT,80029450,in_buy_07e09cf8596be0,0.001,816000,816,529000,529,-287,,0
FY2022,XRP,80edf82f,in_buy_e12dec9028b69d,47,20.31,954.57,16.72,785.84,-168.73,,0
FY2022,LTC,8168f5f4,in_buy_f371c213a50fb6,0.0031,3301,10.2331,3432.2580645161290323,10.64000000000000000013,0.40690000000000000013,,0
FY2022,ETH,81a0f8cf,in_buy_b82dbbc0553bee,0.0393334,53500,2104.3369,34300,1349.13562,-755.20128,,0
FY2022,ETH,81a0f8cf,in_buy_77815233bd2f53,0.0106666,54500,581.3297,34300,365.86438,-215.46532,,0
FY2022,ETH,81a197b9,in_buy_fa7173e49cd3b8,0.0230354,49867,1148.7062918,35179.881568656660832,810.3826438866336449294528,-338.3236479133663550705472,,0
FY2022,ETH,81a197b9,in_buy_a57a1a1d464baf,0.0306666,50338,1543.6953108,35179.881568656660832,1078.8473561133663550706112,-464.8479546866336449293888,,0
FY2022,XRP,81a3c78e,in_buy_8acf86d254dfc2,47.796,23.04,1101.21984,24.39,1165.74444,64.5246,,0
FY2022,XRP,81a3c78e,in_buy_4b7c9ea654e5ec,52.204,23.69,1236.71276,24.39,1273.25556,36.5428,,0
FY2022,ETH,81fa54af,in_buy_ba865dbed39f22,0.05,33001,1650.05,42433,2121.65,471.6,,0
FY2022,XBT,82210815,in_buy_1743549f692b81,0.000016,846000,13.536,516875,8.27,-5.266,,0
FY2022,LTC,8231c64c,in_buy_ed3e997c5cd545,0.5,3767,1883.5,4135,2067.5,184,,0
FY2022,XBT,82789973,in_buy_d846533777c351,0.001846,841000,1552.486,832697.7248104008667389,1537.1600000000000000000094,-15.3259999999999999999906,,0
FY2022,XRP,82e5e4cd,in_buy_d0f280ce76137e,118.404,15.2,1799.7408,20.95,2480.5638,680.823,,0
FY2022,XRP,82e5e4cd,in_buy_ff3f4af41e774e,81.596,15.05,1228.0198,20.95,1709.4362,481.4164,,0
FY2022,XRP,833ca288,in_buy_3808703f588fed,17.779,15.2,270.2408,11.52,204.81408,-65.42672,,0
FY2022,XRP,833ca288,in_buy_ae0f4e4e40edaa,121.221,13.2,1600.1172,11.52,1396.46592,-203.65128,,0
FY2022,LTC,83738b09,in_buy_64ef5806aa3076,0.158,2515.9788626069451434,397.5246602918973326572,3062.9746835443037975,483.950000000000000005,86.4253397081026673478,,0
FY2022,LTC,8395d13c,in_buy_158b98e51d83df,0.0401,5150,206.515,3174.8129675810473815,127.30999999999999999815,-79.20500000000000000185,,0
FY2022,XRP,8434a611,in_buy_5788cfbeb91e76,150,17.51,2626.5,24.73,3709.5,1083,,0
FY2022,XRP,8438357e,in_buy_a28c342463537b,100,8.42,842,9.01,901,59,,0
FY2022,XBT,843a33aa,in_buy_28a005ab648117,0.000575,838000,481.85,862400,495.88,14.03,,0
FY2022,XRP,84544b52,in_buy_1df4d5f9090f41,24.221,11.6,280.9636,13.15,318.50615,37.54255,,0
FY2022,XRP,84544b52,in_buy_4106f16b74c712,175.779,12.7,2232.3933,13.15,2311.49385,79.10055,,0
FY2022,XRP,84d68c34,in_buy_8c862cb634dd46,0.25,10.2,2.55,26.01,6.5025,3.9525,,0
FY2022,XRP,84d68c34,in_buy_977b80aab29674,37.75,13.44,507.36,26.01,981.8775,474.5175,,0
FY2022,XBT,8532bead,in_buy_790eb7bbd13257,0.00379346,862000,3269.96252,885000,3357.2121,87.24958,,0
FY2022,XBT,8532bead,in_buy_fa59961bce5cd0,0.00320654,844000,2706.31976,885000,2837.7879,131.46814,,0
FY2022,ETH,8672bf36,in_buy_aaeaa99030f138,0.010268,23970,246.12396,28899.4935722633424231,296.7400000000000000003908,50.6160400000000000003908,,0
FY2022,XRP,8679e0d9,in_buy_1362ec2670daf8,21.796,20.54,447.68984,22.88,498.69248,51.00264,,0
FY2022,XRP,8679e0d9,in_buy_863464ad9c6c22,3,20.54,61.62,22.88,68.64,7.02,,0
FY2022,XRP,8679e0d9,in_buy_2fd4aeb89c1a3c,4,20.54,82.16,22.88,91.52,9.36,,0
FY2022,XRP,8679e0d9,in_buy_1024dc625c57bc,68.204,20.78,1417.27912,22.88,1560.50752,143.2284,,0
FY2022,LTC,86a22149,in_buy_08baf746bbc5c4,0.14094945,4721.9696969696969697,665.559031704545454545881665,3498.9990467111534795,493.181991184461391801111275,-172.37704052008406274477039,,0
FY2022,LTC,86a22149,in_buy_1cd32c04fe5ccc,0.1048,4721.9465648854961832,494.85999999999999999936,3498.9990467111534795,366.6951000953288846516,-128.16489990467111534776,,0
FY2022,LTC,86a22149,in_buy_1307d2e0a3bfd9,0.38365055,4750,1822.3401125,3498.9990467111534795,1342.392908720209723544588725,-479.947203779790276455411275,,0
FY2022,XRP,87642c83,in_buy_f1ca4b6b75ca73,200,8.3,1660,8.35,1670,10,,0
FY2022,LTC,87e72bb9,in_buy_c8a5cf3bab4644,0.1494,2858,426.9852,3094.9799196787148594,462.38999999999999999436,35.40479999999999999436,,0
FY2022,XBT,884304b6,in_buy_eccfc24172f067,0.00183588,872000,1600.88736,517000,949.14996,-651.7374,,0
FY2022,XBT,884304b6,in_buy_df5111a3d7ea30,0.0025,882000,2205,517000,1292.5,-912.5,,0
FY2022,XBT,884304b6,in_buy_54553bd2dc669c,0.00066412,851000,565.16612,517000,343.35004,-221.81608,,0
